bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad,floor_ratio,connectivity_score,area_per_bhk
2 BHK,675.84,766.36,7,14,11,1,Unfurnished,1,2,3,1,3,Vitrified,1,1,1,1,0,Covered,0,Municipal,2912.27,Kharadi,411014,Society,4.54,0.6,1.85,2.07,19274.54,6346095.77,9389.93810665246,Broker,51,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1990122133312914,0.1822842285004657,0.3333333333333333,0.5263157894736842,0.55,1.0,1.0,0.2,0.6000000000000001,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0.242353975152714,0.232142857143117,0.6027777777777777,0.0332502078137988,0.5956678700361011,0.58,0.1427103035813781,0.4545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5579884195787712,337.92
1 RK,397.01,446.86,4,9,4,1,Fully Furnished,1,1,1,1,1,Marble,1,1,1,1,1,Covered,1,Municipal,1842.02,Koregaon Park,411001,Society,1.76,4.53,1.1,1.17,28207.48,5588850.39,14077.354197627263,Broker,14,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0655700830812818,0.0582932319155541,0.1904761904761904,0.2631578947368421,0.2,1.0,1.0,0.0,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1195574851646006,0.0,0.2166666666666666,0.3599334995843724,0.3249097472924188,0.2199999999999999,0.2874800633032589,0.1181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.6722538360109906,397.01
3 BHK,1013.08,1170.04,7,11,8,1,Unfurnished,1,4,3,1,4,Vitrified,1,1,1,0,0,Covered,1,Borewell,4559.39,Kharadi,411014,Society,5.41,0.26,2.1,1.79,37092.13,10423103.43,10288.529464602992,Owner,35,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3604081320111796,0.3389436510400497,0.3333333333333333,0.368421052631579,0.4,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.4313383756098233,0.232142857143117,0.7236111111111112,0.0049875311720698,0.6859205776173286,0.4680000000000001,0.1704635444142039,0.3090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5579805905030761,337.6933333333333
3 BHK,944.83,1127.53,9,10,3,1,Semi-Furnished,1,3,2,2,6,Vitrified,1,1,1,1,1,Covered,1,Corporation + Borewell,3335.56,Aundh,411007,Society,2.72,5.05,1.5,1.65,31813.79,13987091.66,14803.81831652255,Owner,41,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3277451280676902,0.322446445203353,0.4285714285714285,0.3157894736842105,0.15,1.0,1.0,0.4000000000000001,0.4,0.4,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.2909206897026495,0.107142857143117,0.35,0.4031587697423108,0.4693140794223827,0.412,0.3099228229003616,0.3636363636363636,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5635557423578683,314.9433333333333
1 BHK,505.7,559.87,5,10,6,1,Fully Furnished,1,1,1,0,2,Ceramic,0,0,0,0,0,Covered,0,Corporation + Borewell,868.75,Wakad,411057,Society,4.55,2.31,2.24,2.22,14860.39,3369786.78,6663.608423966779,Owner,32,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1175868141965619,0.1021499534306116,0.238095238095238,0.3157894736842105,0.3,1.0,1.0,0.0,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0078881183711121,1.0,0.6041666666666666,0.1753948462177888,0.736462093862816,0.6400000000000001,0.0585048620213803,0.2818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.494905623278477,505.7
3 BHK,807.25,955.72,13,13,11,1,Fully Furnished,1,4,3,1,4,Vitrified,0,0,0,0,0,Bike,0,Borewell,2953.68,Hinjewadi,411057,Standalone,6.24,0.75,2.75,2.37,28114.75,6128196.68,7591.448349334159,Broker,19,3,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2619022550633638,0.255770723377833,0.6190476190476191,0.4736842105263157,0.55,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2471052039781358,1.0,0.8388888888888889,0.0457190357439733,0.92057761732852,0.7000000000000001,0.0871630528379602,0.1636363636363636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44527225351019306,269.0833333333333
2 BHK,635.63,788.37,2,6,6,1,Unfurnished,0,3,1,0,4,Marble,0,1,0,1,1,Covered,1,Corporation + Borewell,2836.27,Kothrud,411038,Society,1.57,7.41,0.94,1.55,29710.77,6433886.44,10122.062268930038,Owner,12,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1797685592863432,0.1908258304874263,0.0952380952380952,0.1052631578947368,0.3,1.0,0.0,0.4000000000000001,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.2336340188442845,0.6607142857146755,0.1902777777777778,0.599334995843724,0.2671480144404332,0.3720000000000001,0.16532386090579,0.0999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5617186011094433,317.815
2 BHK,657.63,827.2,1,14,2,1,Semi-Furnished,1,2,2,1,3,Marble,1,0,0,0,0,Not Specified,1,Municipal,1793.2,Viman Nagar,411014,Society,2.04,5.12,1.96,1.49,25879.43,6543694.06,9950.419019813573,Not Specified,50,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1902972931582373,0.2058949084135362,0.0476190476190476,0.5263157894736842,0.1,1.0,1.0,0.2,0.4,0.2,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.1139560605991069,0.232142857143117,0.2555555555555555,0.4089775561097256,0.6353790613718412,0.348,0.1600192479464121,0.4454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.6093725132768468,328.815
1 BHK,471.81,565.08,9,10,9,1,Unfurnished,1,1,2,0,2,Vitrified,1,0,0,1,0,Stilt,1,Municipal,1812.08,Kharadi,411014,Society,4.93,1.06,2.27,1.83,13385.51,3583548.63,7595.321485343677,Broker,43,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1013677782457215,0.1041718410431543,0.4285714285714285,0.3157894736842105,0.45,1.0,1.0,0.0,0.4,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.1161222813241483,0.232142857143117,0.6569444444444444,0.0714879467996675,0.7472924187725632,0.4840000000000001,0.0872816537914624,0.3818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5535244015006893,471.81
2 BHK,842.48,731.795,3,11,3,1,Semi-Furnished,1,2,3,1,4,Granite,0,1,0,1,0,Covered,0,Borewell,3349.93,Aundh,411007,Society,3.07,5.13,1.78,1.62,25582.29,8815175.88,10463.3651600038,Owner,34,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278762586622765,0.1688703042533375,0.1428571428571428,0.368421052631579,0.15,1.0,1.0,0.2,0.6000000000000001,0.2,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.2925694498625459,0.107142857143117,0.3986111111111111,0.4098088113050706,0.5703971119133574,0.4000000000000001,0.1758629763650538,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5488146741621802,421.24
4 BHK,917.19,1123.26,0,15,12,1,Semi-Furnished,1,4,3,1,6,Vitrified,1,0,0,0,0,Covered,1,Borewell,2160.37,Aundh,411007,Standalone,3.84,4.06,2.25,1.25,33626.17,13370914.7,14578.129613275329,Owner,20,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3145172096940924,0.3207893511331885,0.0,0.5789473684210527,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.1560837758328705,0.107142857143117,0.5055555555555555,0.3208645054031587,0.740072202166065,0.252,0.3029510017456578,0.1727272727272727,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5828231637512096,229.2975
4 BHK,1219.77,1535.46,3,19,9,1,Unfurnished,0,4,3,2,7,Ceramic,1,0,0,0,0,Covered,0,Corporation + Borewell,3146.4,Hadapsar,411028,Society,5.14,1.1,2.84,1.64,32100.33,8730174.7,7157.230215532436,Broker,4,3,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4593255867376239,0.4807552002483702,0.1428571428571428,0.7894736842105263,0.45,1.0,0.0,0.6000000000000001,0.6000000000000001,0.4,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.2692171773960375,0.482142857143117,0.6861111111111111,0.0748129675810473,0.9530685920577616,0.408,0.0737506439661147,0.0272727272727272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.5632738720228501,304.9425
1 BHK,383.09,465.3,0,11,11,1,Semi-Furnished,1,2,0,0,1,Vitrified,1,1,0,1,1,Open,1,Borewell,1426.07,Kharadi,411014,Society,3.92,0.96,2.6,1.95,13442.35,5425519.36,14162.518885901487,Broker,26,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.058908266013247,0.0654493945979509,0.0,0.368421052631579,0.55,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0718329348160318,0.232142857143117,0.5166666666666667,0.0631753948462177,0.8664259927797835,0.532,0.2901176990920849,0.2272727272727272,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588924922469485,383.09
2 BHK,656.49,773.39,0,12,6,1,Semi-Furnished,1,2,1,1,4,Granite,0,0,0,1,0,Covered,0,Tanker,1713.62,Kharadi,411014,Society,4.27,2.23,2.27,2.35,29798.42,5439962.76,8286.436594616825,Broker,10,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1897517133121482,0.1850124185035703,0.0,0.4210526315789473,0.3,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.1048253484540435,0.232142857143117,0.5652777777777778,0.168744804655029,0.7472924187725632,0.6920000000000001,0.1086270457120196,0.0818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958097776372511,328.245
3 BHK,778.49,990.38,4,10,8,1,Semi-Furnished,1,3,2,2,6,Not Specified,1,1,1,0,1,Covered,0,Municipal,2789.91,Shivajinagar,411005,Society,0.98,6.39,0.29,1.66,40971.06,7350027.66,9441.389947205487,Broker,35,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2481383284199241,0.2692215150574356,0.1904761904761904,0.3157894736842105,0.4,1.0,1.0,0.4000000000000001,0.4,0.4,0.5555555555555556,1.0,1.0,1.0,0.0,1.0,0.0,0.2283148454961425,0.071428571429351,0.1083333333333333,0.5145469659185369,0.0324909747292418,0.416,0.1442984444743692,0.3090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.6043435315307761,259.49666666666667
2 BHK,510.17,557.3,4,5,6,1,Fully Furnished,1,3,3,2,4,Vitrified,0,0,0,0,1,Covered,1,Corporation + Borewell,2171.88,Koregaon Park,411001,Society,2.37,4.03,1.48,0.91,39678.52,11449158.67,22441.850108787265,Builder,55,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1197260614878058,0.1011525923626203,0.1904761904761904,0.0526315789473684,0.3,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.1574043902685288,0.0,0.3013888888888889,0.3183707398171238,0.4620938628158845,0.116,0.5458256788360305,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.686181827780356,255.085
2 BHK,662.08,763.56,4,11,9,1,Unfurnished,1,2,2,1,3,Vitrified,1,1,1,0,0,Stilt,1,Corporation + Borewell,1875.46,Aundh,411007,Society,3.34,4.58,1.56,1.19,23799.15,10387956.66,15689.881373852102,Owner,7,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192426968873234,0.1811976094380627,0.1904761904761904,0.368421052631579,0.45,1.0,1.0,0.2,0.4,0.2,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,1.0,0.1233942659403096,0.107142857143117,0.4361111111111111,0.3640897755610972,0.4909747292418772,0.2279999999999999,0.3372872132111578,0.0545454545454545,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5975831435561607,331.04
3 BHK,955.89,1162.48,4,15,8,1,Semi-Furnished,1,3,3,2,5,Vitrified,1,1,1,1,1,Covered,1,Corporation + Borewell,4735.67,Koregaon Park,411001,Society,2.23,5.27,1.82,0.94,52132.47,11327592.12,11850.309261525907,Owner,22,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3330382097323787,0.3360097795715617,0.1904761904761904,0.5789473684210527,0.4,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.4444444444444445,1.0,1.0,1.0,1.0,1.0,1.0,0.4515640847946909,0.0,0.2819444444444444,0.4214463840399001,0.5848375451263538,0.128,0.2186983051182489,0.1909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6554863310382526,318.63
3 BHK,1015.39,1197.34,4,15,4,1,Unfurnished,0,3,3,2,3,Vitrified,1,1,0,0,0,Open,1,Municipal,2126.18,Pimple Saudagar,411027,Society,4.42,5.19,1.52,2.18,30885.61,6148146.55,6054.960704753838,Broker,25,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3615136490677285,0.3495381868984787,0.1904761904761904,0.5789473684210527,0.2,1.0,0.0,0.4000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.1521609428567494,0.464285714286234,0.5861111111111111,0.4147963424771405,0.4765342960288808,0.6240000000000001,0.0397072286045733,0.2181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.42653948054602175,338.4633333333333
4 BHK,1369.72,1674.24,15,16,11,1,Semi-Furnished,0,5,3,3,8,Ceramic,0,1,0,0,0,Stilt,0,Municipal,4195.85,Hadapsar,411028,Standalone,4.87,2.33,2.17,2.09,34091.93,8141393.98,5943.838142102036,Broker,25,3,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.531088479650829,0.5346126979199008,0.7142857142857142,0.631578947368421,0.55,1.0,0.0,0.8,0.6000000000000001,0.6000000000000001,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.3896271530260544,0.482142857143117,0.6486111111111111,0.1770573566084788,0.7111913357400722,0.588,0.0362749046559522,0.2181818181818181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.49383499009418885,342.43
1 BHK,368.6,731.795,2,9,12,1,Semi-Furnished,1,1,2,0,1,Granite,0,0,1,1,0,Covered,0,Tanker,1797.87,Aundh,411007,Standalone,3.38,2.63,1.71,1.64,15034.61,6150634.92,16686.475637547475,Broker,67,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519736590221677,0.1688703042533375,0.0952380952380952,0.2631578947368421,0.6000000000000001,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1144918789670064,0.107142857143117,0.4416666666666666,0.2019950124688279,0.5451263537906137,0.408,0.3680697200646869,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.60085241540679,368.6
1 BHK,362.58,424.83,12,12,10,1,Fully Furnished,1,2,1,0,1,Vitrified,0,0,0,0,0,Covered,0,Tanker,800.0,Pimple Saudagar,411027,Standalone,3.83,5.52,1.16,1.92,7500.0,2800000.0,7722.433669810801,Owner,27,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0490926145717676,0.0497438683638621,0.5714285714285714,0.4210526315789473,0.5,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464285714286234,0.5041666666666667,0.4422277639235244,0.3465703971119133,0.52,0.0912066040964275,0.2363636363636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.47189955853079324,362.58
2 BHK,710.32,830.09,0,6,11,1,Semi-Furnished,1,3,2,1,3,Granite,1,1,0,1,0,Covered,1,Not Specified,2458.99,Kothrud,411038,Society,1.84,7.42,1.28,1.67,29751.13,6110928.07,8603.06350658858,Owner,45,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2155136107814235,0.2070164545172307,0.0,0.1052631578947368,0.55,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.1903463199489652,0.6607142857146755,0.2277777777777778,0.600166251039069,0.3898916967509025,0.42,0.1184066826695592,0.3999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536463372297387,355.16
4 BHK,1707.43,2081.72,1,9,12,1,Semi-Furnished,1,4,3,3,7,Wooden,1,1,1,1,1,Covered,1,Tanker,5112.46,Kharadi,411014,Society,4.16,1.67,2.33,1.67,52767.09,17407424.9,10195.103108180128,Owner,21,2,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6927093303725259,0.6927468177584601,0.0476190476190476,0.2631578947368421,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,0.4947955629190743,0.232142857143117,0.55,0.1221945137157106,0.7689530685920578,0.42,0.1675763524523836,0.1818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.5886773196871316,426.8575
2 BHK,582.13,693.67,9,14,10,1,Unfurnished,0,2,3,1,3,Granite,1,1,0,0,0,Stilt,0,Not Specified,2038.17,Wakad,411057,Society,5.98,3.12,2.02,2.22,11144.36,3553567.26,6104.422139384673,Owner,28,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1541645928251464,0.1540748214840112,0.4285714285714285,0.5263157894736842,0.5,1.0,0.0,0.2,0.6000000000000001,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.1420630039790537,1.0,0.8027777777777778,0.2427265170407315,0.6570397111913358,0.6400000000000001,0.0412342158809147,0.2454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6428571428571429,0.40841434868417703,291.065
3 BHK,1118.3,1417.13,4,17,17,1,Semi-Furnished,1,3,3,2,6,Granite,1,1,0,0,1,Covered,0,Borewell,3839.19,Hadapsar,411028,Society,6.35,1.73,2.39,2.21,23148.04,11499120.0,10282.679066440132,Broker,4,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4107641946475746,0.4348339025147471,0.1904761904761904,0.6842105263157894,0.8500000000000001,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,0.0,0.3487053159607327,0.482142857143117,0.8541666666666666,0.1271820448877805,0.7906137184115524,0.636,0.1702825544174531,0.0272727272727272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.43070104036988754,372.76666666666665
1 BHK,326.6,412.39,4,11,11,1,Unfurnished,1,1,0,0,2,Ceramic,1,1,0,0,0,Bike,1,Tanker,837.02,Kharadi,411014,Society,3.86,1.36,1.47,2.07,12301.88,4870710.05,14913.380434782606,Owner,8,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0318733489030973,0.0449161751009003,0.1904761904761904,0.368421052631579,0.55,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,1.0,0.0042475366123428,0.232142857143117,0.5083333333333333,0.0964256026600166,0.4584837545126353,0.58,0.313306347498323,0.0636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5679049591764229,326.6
2 BHK,702.47,874.24,2,15,6,1,Semi-Furnished,1,2,2,0,3,Ceramic,1,1,1,0,0,Covered,0,Municipal,1996.45,Viman Nagar,411014,Society,1.99,5.54,1.56,0.98,23516.4,6594852.17,9388.090836619356,Broker,16,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2117567671044067,0.2241501086619062,0.0952380952380952,0.5789473684210527,0.3,1.0,1.0,0.2,0.4,0.0,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,0.1372762069107948,0.232142857143117,0.2486111111111111,0.4438902743142144,0.4909747292418772,0.144,0.1426506942479773,0.1363636363636363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13333333333333333,0.6546646841822639,351.235
1 BHK,417.94,526.04,5,11,6,1,Fully Furnished,1,2,2,1,1,Wooden,1,1,0,1,1,Open,1,Municipal,2682.55,Kalyani Nagar,411006,Society,3.12,5.63,0.94,1.62,22848.95,8103796.48,19389.85615160071,Owner,14,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0755867376239519,0.0890212666873641,0.238095238095238,0.368421052631579,0.3,1.0,1.0,0.2,0.4,0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2159967598478138,0.089285714286234,0.4055555555555555,0.4513715710723191,0.2671480144404332,0.4000000000000001,0.4515703507499657,0.1181818181818181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5329347304408629,417.94
3 BHK,666.3,721.88,1,13,6,1,Semi-Furnished,1,3,3,2,3,Vitrified,1,1,0,0,0,Open,0,Municipal,2485.83,Hinjewadi,411057,Society,5.95,0.2,2.33,2.56,28730.49,5137694.04,7710.781990094552,Owner,32,3,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1944465714613882,0.1650225085377212,0.0476190476190476,0.4736842105263157,0.3,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.1934258413610475,1.0,0.7986111111111112,0.0,0.7689530685920578,0.776,0.0908474038127735,0.2818181818181818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.4530266318900824,222.1
2 BHK,682.6,848.08,2,16,10,1,Semi-Furnished,1,2,1,1,4,Vitrified,0,0,0,0,1,Not Specified,0,Corporation + Borewell,1990.22,Hinjewadi,411057,Standalone,6.05,1.44,2.52,2.62,11631.4,7698596.02,11278.341664225021,Owner,46,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.202247406102837,0.2139979819931698,0.0952380952380952,0.631578947368421,0.5,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.136561399966038,1.0,0.8125,0.1030756442227763,0.8375451263537906,0.8,0.2010326313227589,0.409090909090909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4083151961320399,341.3
